source,record_id,title,year,venue,doi,cited_by_count,query_seed,relevance_note
Crossref,https://doi.org/10.17760/d20409212,Contact-based interactions between a robot and its environment,,,10.17760/d20409212,0,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1109/lra.2023.3346748/mm1,Contact-rich SE(3)-Equivariant Robot Manipulation Task Learning via Geometric Impedance Control_supp1-3346748.mp4,,,10.1109/lra.2023.3346748/mm1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;control;manipulation
Crossref,https://doi.org/10.31224/4000,"Data Exploration, Manipulation, and Evaluation",,,10.31224/4000,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.36227/techrxiv.172840416.60861647/v1,"Data Exploration, Manipulation, and Evaluation",,,10.36227/techrxiv.172840416.60861647/v1,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.70675/dcf4fecbz66a7z4eecz8fc6z489111a62a52,Deep Reinforcement Learning and Learning from Demonstrations for Robot Manipulators,,,10.70675/dcf4fecbz66a7z4eecz8fc6z489111a62a52,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1109/lra.2024.3379804/mm3,Deep Reinforcement Learning-based Large-scale Robot Exploration_supp1-3379804.pdf,,,10.1109/lra.2024.3379804/mm3,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1109/lra.2024.3379804/mm1,Deep Reinforcement Learning-based Large-scale Robot Exploration_supp2-3379804.mp4,,,10.1109/lra.2024.3379804/mm1,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1109/lra.2024.3379804/mm2,Deep Reinforcement Learning-based Large-scale Robot Exploration_supp3-3379804.mov,,,10.1109/lra.2024.3379804/mm2,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.31224/osf.io/an6cm,Determination of surgical robot tool force requirements through tissue manipulation and suture force measurement,,,10.31224/osf.io/an6cm,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.36227/techrxiv.176827209.92538217/v1,Deterministic Execution and Margin Enforcement in Financial Transaction Systems: Empirical Evaluation with Formal Safety Verification,,,10.36227/techrxiv.176827209.92538217/v1,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1007/springerreference_186931,Deterministic and Probabilistic Safety Analysis,,SpringerReference,10.1007/springerreference_186931,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.33915/etd.8618,Deterministic and probabilistic analysis of the safety of coal refuse disposal facilities.,,,10.33915/etd.8618,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.70675/12445021z6c3cz43d1z88b3z33d2ab31d3ad,Distributed Multi-Robot Exploration With Connectivity Maintenance Under QoS Constraints,,,10.70675/12445021z6c3cz43d1z88b3z33d2ab31d3ad,0,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.1109/tac.2025.3576037/mm1,Distributed Safe Learning and Planning for Multi-Robot Systems_supp1-3576037.pdf,,,10.1109/tac.2025.3576037/mm1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.70675/3cafa1aaz3effz4c49za6b8z4b0fda971300,Diversity based exploration for deep reinforcement learning,,,10.70675/3cafa1aaz3effz4c49za6b8z4b0fda971300,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.47749/t/unicamp.2025.1501685,DreamerRL,,,10.47749/t/unicamp.2025.1501685,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.70675/f025c0f5z9bfbz4148zabdez35a752127ef5,Efficient Kinematic and Algorithmic Singularity Resolution for Multi-Contact and Multi-Level Constrained Dynamic Robot Control,,,10.70675/f025c0f5z9bfbz4148zabdez35a752127ef5,0,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.70675/ab73b87bz689ez4d9dzbaa2zcef7427ba70e,Efficient Multi-Objective Pure Exploration : Pareto Set Identification and Applications to Clinical Trials,,,10.70675/ab73b87bz689ez4d9dzbaa2zcef7427ba70e,0,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.21203/rs.3.rs-6328006/v1,Efficient Planning for Safe Air Traffic Control With STL Constraints Using Deep Reinforcement Learning,,,10.21203/rs.3.rs-6328006/v1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.1021/acsami.3c02132.s001,Electric Field Manipulation of Defects and Schottky Barrier Control inside ZnO Nanowires,,,10.1021/acsami.3c02132.s001,0,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.36227/techrxiv.12831503,Energy based Control Barrier Functions for Robotic Systems,,,10.36227/techrxiv.12831503,0,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.2139/ssrn.5767934,Energy-Aware Multi-Robot Exploration and Coverage in Fragmented Unknown Environments Using Collaborative Reinforcement Learning,,,10.2139/ssrn.5767934,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.2139/ssrn.5055618,Enhancing Contact-Rich Manipulation Efficiency: Leveraging Human-Assisted Reinforcement Learning with Force Overlay Techniques,,,10.2139/ssrn.5055618,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/lra.2024.3443597/mm1,Enhancing Cooperative Exploration and Planning: UAV-Legged Robot Synergy_supp1-3443597.mp4,,,10.1109/lra.2024.3443597/mm1,0,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.1109/lra.2023.3333699/mm1,Enhancing Dexterity in Robotic Manipulation via Hierarchical Contact Exploration_supp1-3333699.mp4,,,10.1109/lra.2023.3333699/mm1,0,contact rich manipulation safety verification,safe;contact;exploration;robot;manipulation
Crossref,https://doi.org/10.32657/10356/215581,Enhancing robot learning from demonstration in contact-rich tasks through visuo-haptic teleoperation,,,10.32657/10356/215581,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/lra.2024.3415931/mm1,Enhancing the LLM-Based Robot Manipulation Through Human-Robot Collaboration_supp1-3415931.mp4,,,10.1109/lra.2024.3415931/mm1,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.70675/bbfa692dzc1ecz4714za9d9zc85b1fc60f4a,Exploration in Reinforcement Learning : Beyond Finite State-Spaces,,,10.70675/bbfa692dzc1ecz4714za9d9zc85b1fc60f4a,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.33915/etd.7895,Exploration of Unknown Environments Using a Tethered Mobile Robot,,,10.33915/etd.7895,0,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.1109/lra.2025.3551637/mm1,FORGE: Force-Guided Exploration for Robust Contact-Rich Manipulation Under Uncertainty_supp1-3551637.mp4,,,10.1109/lra.2025.3551637/mm1,0,robot manipulation force limit exploration,contact;exploration;robot;manipulation
Crossref,https://doi.org/10.1109/lra.2024.3396665/mm1,FOTS: A Fast Optical Tactile Simulator for Sim2Real Learning of Tactile-motor Robot Manipulation Skills_supp1-3396665.mp4,,,10.1109/lra.2024.3396665/mm1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;tactile;manipulation
Crossref,https://doi.org/10.2139/ssrn.5060859,Fail-Safe Systems: A Comprehensive Exploration and Solutions to Address Their Limitations,,,10.2139/ssrn.5060859,0,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.21203/rs.3.rs-4343274/v1,Field Robot Self-Exploration Based on Deep Reinforcement Learning and Obstacle Avoidance Strategy,,,10.21203/rs.3.rs-4343274/v1,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.21203/rs.3.rs-4254664/v1,Field Robot Self-Exploration Based on Deep Reinforcement Learning and Safety Control Mechanism,,,10.21203/rs.3.rs-4254664/v1,0,robot exploration without reinforcement learning safety,safe;exploration;robot;control
Crossref,https://doi.org/10.1109/lra.2025.3539105/mm2,Forbidden Region Dynamic Active Constraints in Robot-Assisted Minimally Invasive Surgery_supp1-3539105.avi,,,10.1109/lra.2025.3539105/mm2,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.1109/lra.2025.3539105/mm1,Forbidden Region Dynamic Active Constraints in Robot-Assisted Minimally Invasive Surgery_supp2-3539105.avi,,,10.1109/lra.2025.3539105/mm1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.22541/au.171601006.63158465/v1,Foundational Exploration and Key Properties of Refined Intuitionistic Q-fuzzy Set: A Comprehensive Study on Mathematical Framework and Set-Theoretic Operations,,,10.22541/au.171601006.63158465/v1,0,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.70675/8b3b9215z3b2bz4830za3f8z64f40bee3963,Frail human assistance by a humanoid robot using multi-contact planning and physical interaction using : multi-contact planning and physical interaction,,,10.70675/8b3b9215z3b2bz4830za3f8z64f40bee3963,0,safe physical interaction robot exploration,safe;contact;exploration;robot
Crossref,https://doi.org/10.1021/ja066205a.s001,From Cd-Rich to Se-Rich - the Manipulation of CdSe Nanocrystal Surface Stoichiometry,,,10.1021/ja066205a.s001,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.1021/ja066205a.s002,From Cd-Rich to Se-Rich - the Manipulation of CdSe Nanocrystal Surface Stoichiometry,,,10.1021/ja066205a.s002,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.32657/10356/4204,Fuzzy reinforcement learning and its applications to mobile robot navigation,,,10.32657/10356/4204,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.2139/ssrn.4606046,Gam: General Affordance-Based Manipulation for Contact-Rich Object Disentangling Tasks,,,10.2139/ssrn.4606046,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.1109/tro.2024.3352969/mm1,General-Purpose Sim2Real Protocol for Learning Contact-Rich Manipulation With Marker-Based Visuotactile Sensors_supp1-3352969.mp4,,,10.1109/tro.2024.3352969/mm1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;tactile;manipulation
Crossref,https://doi.org/10.31390/gradschool_dissertations.4930,Geometric Problems in Robot Exploration,,,10.31390/gradschool_dissertations.4930,0,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.70675/91aad4daz1184z40fcza578z3b84dd82910c,Goal-oriented exploration for reinforcement learning,,,10.70675/91aad4daz1184z40fcza578z3b84dd82910c,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.31224/6733,Graph-Fused Vision-Language-Action Models for Semantically Safe Dual-Robot Control via Control Barrier Functions,,,10.31224/6733,0,safe active learning robot control constraints,safe;robot;barrier;constraint;control
Crossref,https://doi.org/10.1109/lra.2025.3553050/mm1,HeR-DRL:Heterogeneous Relational Deep Reinforcement Learning for Single-Robot and Multi-Robot Crowd Navigation_supp1-3553050.mp4,,,10.1109/lra.2025.3553050/mm1,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1109/tro.2025.3547272/mm1,Hierarchical Diffusion Policy: Manipulation Trajectory Generation Via Contact Guidance_supp1-3547272.mp4,,,10.1109/tro.2025.3547272/mm1,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.1349/ddlp.357,Hierarchical reinforcement learning and social cognition in cooperative multi-robot foraging,,,10.1349/ddlp.357,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.20944/preprints202407.2019.v1,High- Flexibility Contact Force Sensor Based On The 8-Shaped Wound Polymer Optical Fiber For Human Safety In Human-Robot Collaboration,,,10.20944/preprints202407.2019.v1,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.70675/4d401c46z4acez4879z84bezc85ab2a4b796,High-frequency manipulation detection in cryptocurrency limit order books,,,10.70675/4d401c46z4acez4879z84bezc85ab2a4b796,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.14711/thesis-991012873058903412,High-performance vision-based tactile sensing with applications in robotic manipulation,,,10.14711/thesis-991012873058903412,0,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.1109/lra.2024.3511396/mm1,Human-Robot Collaborative Cable-Suspended Manipulation with Contact Distinction_supp1-3511396.mp4,,,10.1109/lra.2024.3511396/mm1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.20944/preprints202604.1405.v1,Humanoid Robot Teleoperation for Nonprehensile Transportation: A Multiple-Constraint Safety-Critical Control Framework,,,10.20944/preprints202604.1405.v1,0,robot exploration constraint certificate,safe;exploration;robot;constraint;control
Crossref,https://doi.org/10.70675/df913503z82f5z45a7z8675z78b74a7d3909,Impact detection and classification for safe physical Human-Robot Interaction under uncertainties,,,10.70675/df913503z82f5z45a7z8675z78b74a7d3909,0,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.32657/10356/137772,Improving deep reinforcement learning with advanced exploration and transfer learning techniques,,,10.32657/10356/137772,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1109/les.2025.3555547/mm1,Indoor Collaborative Robot Exploration: A Distributed Market-Based Approach_supp1-3555547.mp4,,,10.1109/les.2025.3555547/mm1,0,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.3403/ddisots3691,Industrial trucks. Safety requirements and verification,,,10.3403/ddisots3691,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.3403/bsen16307,Industrial trucks. Safety requirements and verification,,,10.3403/bsen16307,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.3403/bseniso3691,Industrial trucks. Safety requirements and verification,,,10.3403/bseniso3691,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.15368/theses.2018.170,Influencing Exploration in Actor-Critic Reinforcement Learning Algorithms,,,10.15368/theses.2018.170,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.70675/944422a4zd516z4997za410zc4e5573b2043,Integrating motion planning into reinforcement learning to solve hard exploration problems,,,10.70675/944422a4zd516z4997za410zc4e5573b2043,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.36227/techrxiv.176784220.09352802/v1,Intelligent Robot Manipulation Requires Self-Directed Learning,,,10.36227/techrxiv.176784220.09352802/v1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/tvcg.2026.3689736/mm1,Interactive Visual Exploration of Rule-Based Model Logic_supp1-3689736.pdf,,,10.1109/tvcg.2026.3689736/mm1,0,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.70675/a91a3998z6154z49edzbf06zde9d3f111e20,Intrinsic tactile sensing system for robotic dexterous manipulation,,,10.70675/a91a3998z6154z49edzbf06zde9d3f111e20,0,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.1109/lra.2023.3289770/mm1,Inverse Reinforcement Learning of Pedestrian–robot Coordination_supp1-3289770.mp4,,,10.1109/lra.2023.3289770/mm1,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.12681/eadd/60293,Kinesthetic guidance and kinematic control of bimanual mobile robot for object manipulation under constraints,,,10.12681/eadd/60293,0,safe active learning robot control constraints,safe;robot;constraint;control;manipulation
Crossref,https://doi.org/10.22541/au.165089931.17143970/v1,Knitting SMA wires for riding a robot: constraint matters for the curvilinear actuation,,,10.22541/au.165089931.17143970/v1,0,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.36227/techrxiv.175695600.04285499/v1,Learning Joint Dynamics for Precise Robotic Manipulation in Unknown Environments,,,10.36227/techrxiv.175695600.04285499/v1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/tnnls.2026.3691748/mm1,Learning Manipulation Features for Quantitative Assessment and Skill-Level Classification in Robot-Assisted Intervention: In Vivo Rabbit Studies_supp1-3691748.pdf,,,10.1109/tnnls.2026.3691748/mm1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/tro.2025.3582829/mm1,Learning Multimodal Latent Dynamics for Human-Robot Interaction_supp1-3582829.mp4,,,10.1109/tro.2025.3582829/mm1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/lra.2026.3693936/mm1,LineRides: Line-Guided Reinforcement Learning for Bicycle Robot Stunts_supp1-3693936.mp4,,,10.1109/lra.2026.3693936/mm1,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.33915/etd.1722,Linear expansion of dental stone after its final set and beyond two hours,,,10.33915/etd.1722,0,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.17760/d20659798,Loco-manipulation with non-impulsive contact-implicit planning in a slithering robot,,,10.17760/d20659798,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/tro.2024.3378174/mm2,Low-cost and Easy-to-Build Soft Robotic Skin for Safe and Contact-rich Human-Robot Collaboration_supp1-3378174.mp4,,,10.1109/tro.2024.3378174/mm2,0,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1109/tro.2024.3378174/mm1,Low-cost and Easy-to-Build Soft Robotic Skin for Safe and Contact-rich Human-Robot Collaboration_supp2-3378174.mp4,,,10.1109/tro.2024.3378174/mm1,0,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1109/tase.2026.3683134/mm1,MAGIC: Mixed Reality-Enhanced Active Constraint Generation and Impedance Control for Human-Robot Co-Manipulation_supp1-3683134.mp4,,,10.1109/tase.2026.3683134/mm1,0,robot exploration constraint certificate,exploration;robot;constraint;control;manipulation
Crossref,https://doi.org/10.1109/lra.2025.3632087/mm1,MLM: Learning Multi-task Loco-Manipulation Whole-Body Control for Quadruped Robot with Arm_supp1-3632087.mp4,,,10.1109/lra.2025.3632087/mm1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;control;manipulation
Crossref,https://doi.org/10.14264/uql.2016.1033,Manipulation of cell-mediated immunity in contact hypersensitivity and cancer,,,10.14264/uql.2016.1033,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.1007/3-540-34319-9_15,Maze Exploration,,Embedded Robotics,10.1007/3-540-34319-9_15,0,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.1021/acs.jpcc.9b08819.s001,Mobility-Dependent Charge-Transfer Efficiency at the ZnO/MAPbI3 Perovskite Contact: Developing a Novel Test Platform for Probing Electrical Contact Properties,,,10.1021/acs.jpcc.9b08819.s001,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.36227/techrxiv.17205740.v2,Model-Based Safe Reinforcement Learning with Time-Varying State and Control Constraints: An Application to Intelligent Vehicles,,,10.36227/techrxiv.17205740.v2,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.36227/techrxiv.17205740,Model-Based Safe Reinforcement Learning with Time-Varying State and Control Constraints: An Application to Intelligent Vehicles,,,10.36227/techrxiv.17205740,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.36227/techrxiv.17205740.v1,Model-Based Safe Reinforcement Learning with Time-Varying State and Control Constraints: An Application to Intelligent Vehicles,,,10.36227/techrxiv.17205740.v1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.36227/techrxiv.17205740.v3,Model-Based Safe Reinforcement Learning with Time-Varying State and Control Constraints: An Application to Intelligent Vehicles,,,10.36227/techrxiv.17205740.v3,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.36227/techrxiv.17205740.v4,Model-Based Safe Reinforcement Learning with Time-Varying State and Control Constraints: An Application to Intelligent Vehicles,,,10.36227/techrxiv.17205740.v4,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.1021/jacs.4c01312.s002,Molecular Probing of the Microscopic Pressure at Contact Interfaces,,,10.1021/jacs.4c01312.s002,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1021/jacs.4c01312.s001,Molecular Probing of the Microscopic Pressure at Contact Interfaces,,,10.1021/jacs.4c01312.s001,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1109/lra.2026.3693535/mm1,Morphology-Aware Graph Reinforcement Learning for Tensegrity Robot Locomotion_supp1-3693535.mp4,,,10.1109/lra.2026.3693535/mm1,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.2139/ssrn.4793826,Motion Frequency Exploration Based Force Separator for Surgical Robot Interacting with a Beating Heart,,,10.2139/ssrn.4793826,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1109/tase.2025.3541594/mm1,Motion Planning and Control of Active Robot in Orthopedic Surgery by CDMP-based Imitation Learning and Constrained Optimization_supp1-3541594.docx,,,10.1109/tase.2025.3541594/mm1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.31219/osf.io/kdhrp,Motion-planning based Robot Manipulation,,,10.31219/osf.io/kdhrp,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.22215/etd/2013-09919,Multi-Robot Exploration Using Potential Games,,,10.22215/etd/2013-09919,0,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.70675/c39f753az579ez43e7z878dzeb7314ab689c,Multi-robot exploration under non-ideal communication conditions,,,10.70675/c39f753az579ez43e7z878dzeb7314ab689c,0,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.36227/techrxiv.175372776.63973878/v1,Non-contact Probing of Active Semiconductor Devices Using Terahertz Waves,,,10.36227/techrxiv.175372776.63973878/v1,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1109/lra.2023.3302616/mm1,Nonlinear Subsystem-based Adaptive Impedance Control of Physical Human-Robot-Environment Interaction in Contact-rich Tasks_supp1-3302616.mp4,,,10.1109/lra.2023.3302616/mm1,0,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.5821/dissertation-2117-348903,Object manipulation based on tactile information,,,10.5821/dissertation-2117-348903,0,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.36227/techrxiv.17493605,On Safety and Time Efficiency Enhancement of Robot Navigation in Crowded Environment utilizing Deep Reinforcement Learning,,,10.36227/techrxiv.17493605,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.5353/th_991044058296203414,Origami-inspired soft pneumatic robots for safe human-robot interaction,,,10.5353/th_991044058296203414,0,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.58837/chula.the.2019.162,Path exploration with random network distillation on multi-agent reinforcement learning,,,10.58837/chula.the.2019.162,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1109/access.2024.3442093/mm1,Physical Human-Robot-Human Interaction with Hierarchical Safety Constraints_supp1-3442093.mp4,,,10.1109/access.2024.3442093/mm1,0,safe physical interaction robot exploration,safe;exploration;robot;constraint
Crossref,https://doi.org/10.70675/5f846806zfb7ez460ez9245z58c38173894a,Physical human-robot collaboration for object co-manipulation based on adaptable compliant control,,,10.70675/5f846806zfb7ez460ez9245z58c38173894a,0,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.1021/acsami.1c13100.s003,Probing Contact Electrification: A Cohesively Sticky Problem,,,10.1021/acsami.1c13100.s003,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1021/acsami.1c13100.s002,Probing Contact Electrification: A Cohesively Sticky Problem,,,10.1021/acsami.1c13100.s002,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1021/acsami.1c13100.s001,Probing Contact Electrification: A Cohesively Sticky Problem,,,10.1021/acsami.1c13100.s001,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.31274/etd-180810-5864,Probing breast cancer cell contact guidance in organized collagen environments,,,10.31274/etd-180810-5864,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1017/cbo9781139178150.007,Probing for information and admitting mistakes,,Contact US! Trainer's Manual,10.1017/cbo9781139178150.007,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1021/envhealth.3c00198.s001,Probing the Affinity of Coronavirus with Contact Surfaces in Simulated Body Fluids,,,10.1021/envhealth.3c00198.s001,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1021/acs.jpcb.6b10131.s001,"Probing the Link among Genomic Cargo, Contact Mechanics, and Nanoindentation in Recombinant Adeno-Associated Virus 2",,,10.1021/acs.jpcb.6b10131.s001,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1007/0-306-48402-1_5,Radiation Safety,,"Handbook on Radiation Probing, Gauging, Imaging and Analysis",10.1007/0-306-48402-1_5,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s001,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s001,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s004,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s004,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s010,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s010,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s012,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s012,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s007,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s007,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s009,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s009,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s003,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s003,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s002,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s002,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s006,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s006,0,robot manipulation force limit exploration,exploration;robot;manipulation
